item_id,order_id,product_id,quantity,unit_price,discount_percent
I0001806,O000750,P00133,4,702.4,3.38
I0001807,O000030,P00071,8,642.44,33.11
I0001808,O000747,P00071,2,429.04,30.03
I0001809,O000225,P00211,7,941.43,10.83
I0001810,O000299,P00380,6,389.27,14.99
I0001811,O000601,P00432,8,164.08,22.88
I0001812,O000260,P00499,5,1029.35,1.81
I0001813,O000685,P00458,5,924.55,6.13
I0001814,O000800,P00105,5,507.81,3.29
I0001815,O000146,P00075,-2,27.94,23.76
I0001816,O000395,P00035,6,441.18,4.47
I0001817,O000655,P00423,1,523.9,7.99
I0001818,O000739,P00291,1,310.84,31.6
I0001819,O000667,P00433,2,504.6,31.05
I0001820,O000692,P00095,2,336.98,17.51
I0001821,O000878,P00033,6,1175.04,19.29
I0001822,O000591,P00264,6,1023.41,1.91
I0001823,O000876,P00289,7,421.78,25.82
I0001824,O000435,P00173,7,446.34,11.15
I0001825,O000584,P00291,8,49.74,23.22
I0001826,O000790,P00315,8,863.77,1.46
I0001827,O000234,P00478,2,1120.44,31.96
I0001828,O000220,P00346,7,95.92,5.64
I0001829,O000516,P00213,4,824.38,3.71
I0001830,O000248,P00206,4,65.37,25.92
I0001831,O000663,P00052,7,423.66,6.5
I0001832,O000994,P00029,3,1114.12,29.01
I0001833,O000904,P00268,1,1134.99,16.45
I0001834,O000441,P00193,5,280.19,10.92
I0001835,O000528,P00260,5,48.15,3.56
I0001836,O000835,P00417,4,401.69,6.25
I0001837,O000632,P00086,6,605.18,4.84
I0001838,O000461,P00238,5,398.18,9.69
I0001839,O000412,P00023,2,1167.4,10.44
I0001840,O000815,P00064,1,522.36,13.17
I0001841,O000353,P00476,8,74.66,5.66
I0001842,O000929,P00280,4,1097.07,31.68
I0001843,O000558,P00194,6,1064.97,7.01
I0001844,O000686,P00441,7,234.62,6.51
I0001845,O000016,P00068,1,292.29,15.85
I0001846,O000035,P00169,6,197.93,17.46
I0001847,O000793,P00232,2,1005.81,22.45
I0001848,O000813,P00258,-1,1017.11,18.73
I0001849,O000667,P00238,5,1175.82,33.25
I0001850,O000898,P00218,1,176.08,34.22
I0001851,O000685,P00061,2,817.4,13.34
I0001852,O000256,P00463,1,983.45,14.81
I0001853,O000277,P00191,2,214.52,17.49
I0001854,O000368,P00166,2,633.24,11.89
I0001855,O000711,P00044,6,387.47,29.21
I0001856,O000974,P00323,3,116.57,12.88
I0001857,O000324,P00219,7,111.46,7.05
I0001858,O000070,P00178,6,882.91,6.74
I0001859,O000828,P00370,8,1081.92,12.34
I0001860,O000487,P00098,8,247.7,28.91
I0001861,O000210,P00362,1,35.31,31.19
I0001862,O000097,P00167,4,684.92,31.91
I0001863,O000668,P00055,6,518.21,29.97
I0001864,O000198,P00146,3,1113.3,8.46
I0001865,O000181,P00252,6,615.43,21.86
I0001866,O000736,P00483,4,1076.79,10.44
I0001867,O000704,P00235,6,1124.98,11.8
I0001868,O000662,P00375,2,749.65,14.02
I0001869,O000179,P00029,2,67.19,30.93
I0001870,O000925,P00452,1,636.86,32.4
I0001871,O000358,P00473,1,707.78,33.6
I0001872,O000129,P00071,7,82.48,26.66
I0001873,O000739,P00317,3,1081.01,11.24
I0001874,O000642,P00264,3,796.2,26.91
I0001875,O000029,P00401,3,253.15,24.78
I0001876,O000568,P00401,2,1163.97,8.54
I0001877,O000668,P00321,2,489.05,29.38
I0001878,O000781,P00376,6,728.36,23.13
I0001879,O000505,P00465,8,546.59,11.59
I0001880,O000806,P00227,4,279.42,11.05
I0001881,O000900,P00188,-2,529.01,26.94
I0001882,O000768,P00430,2,76.11,18.35
I0001883,O000685,P00483,8,136.61,15.95
I0001884,O000431,P00402,6,1125.36,23.05
I0001885,O000512,P00440,6,519.98,13.59
I0001886,O000024,P00188,8,272.41,13.86
I0001887,O000143,P00081,6,1049.03,20.36
I0001888,O000976,P00048,5,704.37,32.0
I0001889,O000841,P00436,1,245.17,13.34
I0001890,O000556,P00006,7,1155.81,8.51
I0001891,O000213,P00406,1,837.25,27.99
I0001892,O000630,P00328,6,617.15,5.31
I0001893,O000638,P00191,3,1117.74,34.84
I0001894,O000373,P00328,5,785.61,26.18
I0001895,O000138,P00015,5,478.77,23.72
I0001896,O000118,P00149,8,1099.69,18.78
I0001897,O000726,P00363,8,517.7,17.25
I0001898,O000912,P00448,6,634.91,1.44
I0001899,O000261,P00017,3,656.68,4.56
I0001900,O000626,P00047,8,191.73,33.37
I0001901,O000761,P00080,8,313.96,2.64
I0001902,O000365,P00181,4,716.0,5.56
I0001903,O000046,P00275,5,330.54,0.07
I0001904,O000875,P00482,3,1148.04,13.6
I0001905,O000509,P00424,3,565.39,25.38
I0001906,O000633,P00268,2,142.08,28.75
I0001907,O000338,P00173,8,937.44,10.7
I0001908,O000342,P00043,5,240.81,27.82
I0001909,O000585,P00436,8,335.68,1.96
I0001910,O000376,P00349,4,604.56,9.12
I0001911,O000951,P00035,3,1013.17,1.64
I0001912,O000460,P00396,6,719.78,24.78
I0001913,O000741,P00266,3,245.53,5.2
I0001914,O000908,P00106,-3,842.39,17.58
I0001915,O000468,P00041,4,386.5,1.71
I0001916,O000644,P00239,1,588.21,29.48
I0001917,O000356,P00444,3,751.23,4.88
I0001918,O000597,P00439,4,788.32,1.6
I0001919,O000757,P00282,8,1143.12,16.06
I0001920,O000158,P00249,8,572.37,25.13
I0001921,O000224,P00484,3,300.99,32.52
I0001922,O000831,P00311,2,971.49,24.96
I0001923,O000686,P00345,8,1115.85,19.88
I0001924,O000249,P00074,5,742.96,2.23
I0001925,O000471,P00335,7,392.89,7.76
I0001926,O000378,P00089,2,835.35,15.51
I0001927,O000898,P00018,7,871.47,33.79
I0001928,O000544,P00037,8,534.14,21.47
I0001929,O000584,P00476,1,119.44,17.51
I0001930,O000541,P00002,4,424.08,13.8
I0001931,O000186,P00312,7,110.64,32.61
I0001932,O000823,P00306,7,860.25,9.07
I0001933,O000935,P00395,3,188.69,6.17
I0001934,O000339,P00274,2,412.04,13.41
I0001935,O000783,P00128,3,443.43,7.75
I0001936,O000398,P00366,6,918.28,21.04
I0001937,O000552,P00392,2,769.31,26.03
I0001938,O000554,P00418,1,345.65,28.36
I0001939,O000666,P00165,1,478.01,3.23
I0001940,O000939,P00089,6,336.19,4.64
I0001941,O000268,P00480,6,761.9,5.53
I0001942,O000941,P00402,5,1108.76,17.24
I0001943,O000320,P00172,6,942.32,5.98
I0001944,O000180,P00251,8,936.89,20.8
I0001945,O000769,P00115,6,403.69,30.78
I0001946,O000308,P00069,4,1079.1,29.22
I0001947,O000300,P00480,-3,913.06,11.28
I0001948,O000935,P00421,2,507.29,22.49
I0001949,O000125,P00349,6,401.55,18.85
I0001950,O000567,P00407,7,977.77,31.37
I0001951,O000525,P00480,1,694.07,25.12
I0001952,O000068,P00188,7,939.09,16.61
I0001953,O000643,P00166,7,136.55,15.53
I0001954,O000249,P00285,8,486.96,11.44
I0001955,O000977,P00379,4,1168.76,11.38
I0001956,O000028,P00021,5,1062.73,21.88
I0001957,O000202,P00078,8,1197.92,20.66
I0001958,O000550,P00396,3,969.3,20.82
I0001959,O000754,P00008,1,36.44,34.66
I0001960,O000034,P00091,2,1018.28,28.09
I0001961,O000531,P00304,5,681.67,11.65
I0001962,O000735,P00291,8,855.76,30.21
I0001963,O000291,P00386,8,324.35,30.24
I0001964,O000857,P00408,1,1161.68,15.5
I0001965,O000917,P00436,3,164.81,17.81
I0001966,O000648,P00396,5,433.53,23.34
I0001967,O000427,P00018,1,319.97,25.65
I0001968,O000494,P00173,7,262.84,20.21
I0001969,O000820,P00268,1,1074.41,9.44
I0001970,O000298,P00278,3,221.73,28.76
I0001971,O000797,P00131,3,712.57,9.34
I0001972,O000569,P00424,6,1096.84,32.88
I0001973,O000320,P00208,8,279.5,10.53
I0001974,O000523,P00299,3,375.6,19.37
I0001975,O000166,P00424,3,548.69,12.55
I0001976,O000198,P00429,4,734.68,2.29
I0001977,O000268,P00012,2,121.85,4.54
I0001978,O000172,P00326,1,386.8,5.71
I0001979,O000253,P00181,6,921.14,30.8
I0001980,O000086,P00259,-1,1069.41,34.09
I0001981,O000828,P00094,6,655.61,27.82
I0001982,O000413,P00440,8,96.58,34.5
I0001983,O000655,P00092,1,1184.1,23.91
I0001984,O000679,P00368,4,270.3,26.42
I0001985,O000220,P00378,2,754.05,0.69
I0001986,O000115,P00499,7,474.54,10.83
I0001987,O000234,P00470,6,580.76,24.4
I0001988,O000976,P00072,8,884.85,1.21
I0001989,O000445,P00059,1,732.78,0.76
I0001990,O000126,P00247,8,324.21,30.64
I0001991,O000075,P00301,2,1158.88,34.17
I0001992,O000841,P00411,1,452.03,32.37
I0001993,O000656,P00119,1,345.26,28.17
I0001994,O000165,P00352,6,500.71,22.7
I0001995,O000222,P00133,5,460.65,11.26
I0001996,O000405,P00403,8,1011.9,28.47
I0001997,O000122,P00250,2,773.2,17.75
I0001998,O000014,P00477,6,221.13,5.92
I0001999,O000546,P00452,3,872.61,31.11
I0002000,O000496,P00216,4,453.19,5.82
I0002001,O000625,P00056,8,1092.07,34.51
I0002002,O000727,P00097,2,424.76,22.56
I0002003,O000628,P00283,4,584.45,12.05
I0002004,O000077,P00354,3,138.76,6.6
I0002005,O000638,P00233,8,967.55,25.44
I0002006,O000067,P00498,2,1020.32,1.67
I0002007,O000536,P00284,7,1144.32,19.32
I0002008,O000356,P00299,5,982.51,17.18
I0002009,O000643,P00243,5,1027.71,33.73
I0002010,O000622,P00049,3,694.89,13.48
I0002011,O000781,P00114,1,572.32,10.26
I0002012,O000804,P00358,4,1184.45,29.97
I0002013,O000276,P00378,-2,1131.98,3.76
I0002014,O000471,P00066,2,800.02,15.65
I0002015,O000396,P00101,6,182.68,32.32
I0002016,O000196,P00023,7,320.81,11.1
I0002017,O000935,P00140,1,216.62,11.87
I0002018,O000263,P00102,1,151.73,16.19
I0002019,O000058,P00209,8,108.21,29.24
I0002020,O000366,P00318,3,1108.87,29.51
I0002021,O000528,P00454,7,220.29,27.56
I0002022,O000908,P00339,2,231.98,1.87
I0002023,O000567,P00010,5,763.3,34.09
I0002024,O000033,P00362,7,205.08,18.03
I0002025,O000022,P00038,1,878.75,20.88
I0002026,O000015,P00354,3,288.31,0.6
I0002027,O000322,P00157,6,407.81,22.8
I0002028,O000982,P00001,1,463.11,16.28
I0002029,O000858,P00055,7,917.87,23.71
I0002030,O000854,P00448,6,594.44,26.5
I0002031,O000608,P00400,7,247.9,27.93
I0002032,O000964,P00020,6,1116.0,11.62
I0002033,O000489,P00266,8,381.25,18.64
I0002034,O000315,P00197,4,616.8,7.56
I0002035,O000845,P00380,8,302.38,1.02
I0002036,O000330,P00050,8,323.33,28.09
I0002037,O000786,P00155,3,307.94,9.31
I0002038,O000755,P00158,7,965.79,30.79
I0002039,O000909,P00208,4,494.19,21.36
I0002040,O000695,P00410,2,554.83,2.19
I0002041,O000196,P00436,7,462.58,21.58
I0002042,O000138,P00352,2,1107.67,2.04
I0002043,O000668,P00130,3,521.03,7.82
I0002044,O000846,P00427,3,150.19,34.09
I0002045,O000191,P00062,3,630.83,29.71
I0002046,O000801,P00312,-3,616.39,12.24
I0002047,O000496,P00354,5,560.79,26.46
I0002048,O000372,P00235,1,952.01,33.28
I0002049,O000041,P00390,6,682.7,20.36
I0002050,O000442,P00187,1,98.22,20.91
I0002051,O000066,P00331,2,565.03,6.74
I0002052,O000584,P00398,7,1103.0,29.3
I0002053,O000390,P00406,5,851.04,5.27
I0002054,O000883,P00350,7,918.42,8.63
I0002055,O000126,P00378,7,1011.07,23.77
I0002056,O000789,P00040,5,28.06,23.3
I0002057,O000132,P00093,7,662.35,23.64
I0002058,O000478,P00379,4,1040.45,5.99
I0002059,O000207,P00442,1,294.66,4.56
I0002060,O000829,P00460,4,344.55,33.56
I0002061,O000657,P00448,6,264.04,9.07
I0002062,O000466,P00480,8,616.81,30.13
I0002063,O000156,P00189,8,120.55,33.42
I0002064,O000936,P00073,8,853.34,18.75
I0002065,O000493,P00258,4,712.58,8.22
I0002066,O000855,P00046,7,655.98,25.34
I0002067,O000414,P00421,4,301.58,19.34
I0002068,O000705,P00243,5,648.98,14.19
I0002069,O000348,P00310,6,405.11,29.96
I0002070,O000379,P00119,2,1025.76,11.25
I0002071,O000863,P00435,5,990.42,0.86
I0002072,O000001,P00450,2,525.42,3.5
I0002073,O000756,P00178,2,1121.87,5.45
I0002074,O000490,P00483,6,34.19,5.39
I0002075,O000044,P00397,1,1038.43,0.46
I0002076,O000698,P00279,8,952.91,3.49
I0002077,O000682,P00213,8,928.12,18.08
I0002078,O000652,P00409,5,201.6,11.12
I0002079,O000115,P00089,-3,739.02,11.88
I0002080,O000840,P00249,2,257.25,28.11
I0002081,O000284,P00173,1,370.88,25.37
I0002082,O000545,P00457,7,816.64,13.47
I0002083,O000702,P00083,2,294.17,27.28
I0002084,O000645,P00415,3,602.69,6.76
I0002085,O000207,P00148,8,195.08,30.22
I0002086,O000490,P00206,5,1104.17,28.84
I0002087,O000480,P00212,3,576.43,33.04
I0002088,O000353,P00134,5,852.04,13.72
I0002089,O000988,P00229,7,530.61,2.1
I0002090,O000992,P00285,5,1123.09,11.86
I0002091,O000566,P00322,7,229.67,24.44
I0002092,O000295,P00359,5,636.8,31.86
I0002093,O000888,P00167,7,638.84,7.35
I0002094,O000354,P00386,4,650.24,27.86
I0002095,O000242,P00361,7,751.49,31.75
I0002096,O000052,P00114,1,695.64,9.21
I0002097,O000710,P00352,5,893.7,31.87
I0002098,O000528,P00367,5,524.34,29.02
I0002099,O000710,P00344,2,967.33,15.81
I0002100,O000291,P00031,7,72.73,22.3
I0002101,O000550,P00179,4,472.4,32.75
I0002102,O000773,P00332,7,1093.25,22.22
I0002103,O000698,P00428,2,636.78,32.53
I0002104,O000552,P00009,6,1090.27,9.82
I0002105,O000284,P00492,1,964.37,3.82
I0002106,O000570,P00477,6,519.33,28.42
I0002107,O000894,P00151,3,496.69,14.65
I0002108,O000644,P00165,2,232.4,11.37
I0002109,O000834,P00084,4,70.35,4.78
I0002110,O000467,P00297,5,289.52,17.41
I0002111,O000136,P00230,1,524.36,25.31
I0002112,O000131,P00240,-3,666.52,19.18
I0002113,O000940,P00061,8,919.67,27.89
I0002114,O000618,P00189,5,151.43,10.68
I0002115,O000337,P00053,1,673.89,31.34
I0002116,O000079,P00357,5,289.18,9.12
I0002117,O000844,P00434,5,798.43,30.44
I0002118,O000868,P00010,6,882.36,18.13
I0002119,O000150,P00189,1,928.77,21.1
I0002120,O000165,P00207,7,579.63,9.01
I0002121,O000523,P00380,7,207.28,33.16
I0002122,O000993,P00213,5,77.62,34.06
I0002123,O000583,P00387,5,160.8,22.67
I0002124,O000587,P00046,8,62.57,32.89
I0002125,O000705,P00032,2,941.31,18.81
I0002126,O000413,P00245,3,788.9,2.17
I0002127,O000737,P00394,1,1113.41,25.62
I0002128,O000458,P00115,6,1009.7,14.72
I0002129,O000982,P00462,6,487.64,32.99
I0002130,O000242,P00485,3,46.73,28.06
I0002131,O000096,P00173,8,1130.4,6.01
I0002132,O000943,P00266,5,77.04,7.3
I0002133,O000335,P00080,6,567.37,26.93
I0002134,O000862,P00053,7,965.89,8.59
I0002135,O000967,P00013,4,1107.98,34.12
I0002136,O000569,P00443,8,473.92,14.8
I0002137,O000543,P00404,2,60.51,10.25
I0002138,O000294,P00270,2,570.24,7.28
I0002139,O000122,P00446,3,100.72,26.21
I0002140,O000511,P00145,7,964.05,12.39
I0002141,O000370,P00091,8,819.19,31.45
I0002142,O000823,P00409,6,778.73,21.02
I0002143,O000163,P00199,1,126.3,32.56
I0002144,O000325,P00306,1,388.67,11.47
I0002145,O000903,P00184,-1,444.78,14.15
I0002146,O000427,P00122,7,438.58,27.13
I0002147,O000742,P00023,6,606.18,22.95
I0002148,O000538,P00108,3,1097.49,17.7
I0002149,O000288,P00186,2,948.66,27.43
I0002150,O000799,P00168,8,175.1,32.24
I0002151,O000693,P00240,3,825.7,22.89
I0002152,O000999,P00500,6,582.87,19.28
I0002153,O000535,P00415,4,1157.36,3.86
I0002154,O000200,P00342,6,756.05,22.91
I0002155,O000642,P00354,4,66.14,28.22
I0002156,O000400,P00091,4,909.53,32.98
I0002157,O000344,P00088,5,896.32,26.68
I0002158,O000651,P00042,8,751.5,25.26
I0002159,O000696,P00198,7,217.67,21.83
I0002160,O000892,P00286,6,318.04,33.59
I0002161,O000794,P00477,6,622.4,20.38
I0002162,O000529,P00228,1,910.31,24.47
I0002163,O000817,P00019,1,601.49,10.39
I0002164,O000864,P00124,3,374.18,19.59
I0002165,O000650,P00494,3,1061.31,3.48
I0002166,O000110,P00123,6,358.67,9.83
I0002167,O000879,P00180,6,641.03,26.72
I0002168,O000377,P00382,7,341.03,25.48
I0002169,O000491,P00368,8,843.99,18.51
I0002170,O000638,P00459,2,1106.49,30.97
I0002171,O000405,P00193,8,337.79,12.93
I0002172,O000319,P00254,6,344.85,3.09
I0002173,O000360,P00053,7,870.27,22.08
I0002174,O000037,P00414,1,622.34,7.03
I0002175,O000845,P00220,5,762.46,14.61
I0002176,O000662,P00162,3,788.47,5.58
I0002177,O000695,P00129,1,510.07,12.38
I0002178,O000973,P00023,-2,895.39,16.97
I0002179,O000025,P00491,4,711.54,12.77
I0002180,O000698,P00352,6,751.13,32.49
I0002181,O000454,P00404,3,60.64,3.27
I0002182,O000246,P00008,3,39.61,3.0
I0002183,O000759,P00324,5,714.31,10.51
I0002184,O000051,P00473,1,977.06,1.18
I0002185,O000123,P00135,2,538.92,6.71
I0002186,O000584,P00407,7,113.17,26.37
I0002187,O000940,P00124,1,843.38,4.54
I0002188,O000221,P00038,8,825.8,2.75
I0002189,O000769,P00257,7,1070.32,23.95
I0002190,O000437,P00424,5,836.09,24.3
I0002191,O000925,P00315,7,499.64,21.1
I0002192,O000123,P00061,1,1047.72,1.99
I0002193,O000485,P00023,5,109.3,22.33
I0002194,O000562,P00348,5,644.22,34.63
I0002195,O000822,P00170,5,452.16,10.62
I0002196,O000435,P00223,6,561.6,15.85
I0002197,O000013,P00350,1,854.57,32.22
I0002198,O000762,P00479,3,875.91,6.92
I0002199,O000096,P00397,8,718.48,16.89
I0002200,O000541,P00270,7,392.93,33.37
I0002201,O000244,P00046,7,558.99,18.13
I0002202,O000713,P00217,2,1115.98,9.38
I0002203,O000804,P00246,1,572.67,34.43
I0002204,O000701,P00426,8,1036.99,27.11
I0002205,O000455,P00381,5,902.72,23.64
I0002206,O000362,P00462,8,456.7,27.23
I0002207,O000664,P00329,3,639.24,0.26
I0002208,O000734,P00062,3,1015.7,21.73
I0002209,O000038,P00127,8,803.21,0.45
I0002210,O000767,P00124,1,96.75,17.57
I0002211,O000892,P00245,-3,85.2,31.19
I0002212,O000222,P00337,8,367.62,11.07
I0002213,O000373,P00318,2,235.97,22.97
I0002214,O000075,P00155,6,748.79,30.17
I0002215,O000085,P00299,4,366.54,20.12
I0002216,O000252,P00189,2,391.08,33.22
I0002217,O000646,P00049,8,672.92,19.49
I0002218,O000793,P00174,1,492.18,21.28
I0002219,O000423,P00489,2,822.19,18.67
I0002220,O000064,P00237,6,460.77,26.92
I0002221,O000578,P00483,6,30.1,16.49
I0002222,O000145,P00141,2,494.65,10.77
I0002223,O000940,P00074,7,1062.9,8.66
I0002224,O000621,P00304,3,690.41,4.9
I0002225,O000463,P00356,3,632.02,25.33
I0002226,O000621,P00113,1,973.5,25.6
I0002227,O000892,P00010,7,59.51,25.12
I0002228,O000508,P00080,3,797.87,0.03
I0002229,O000092,P00075,2,1022.8,5.29
I0002230,O000090,P00241,6,292.83,24.44
I0002231,O000176,P00331,6,118.5,0.93
I0002232,O000122,P00297,3,201.32,7.28
I0002233,O000440,P00201,2,250.64,29.84
I0002234,O000659,P00321,4,410.61,9.94
I0002235,O000792,P00442,7,1103.32,0.64
I0002236,O000370,P00229,6,437.18,3.59
I0002237,O000362,P00301,5,698.82,24.98
I0002238,O000096,P00238,4,255.5,26.67
I0002239,O000961,P00171,2,66.31,0.14
I0002240,O000673,P00202,6,966.1,15.41
I0002241,O000363,P00231,3,321.33,31.35
I0002242,O000530,P00009,1,209.62,10.12
I0002243,O000284,P00321,8,625.36,26.34
I0002244,O000277,P00458,-3,505.74,29.66
I0002245,O000621,P00371,6,364.92,18.29
I0002246,O000864,P00339,5,28.75,27.53
I0002247,O000291,P00349,3,782.42,22.1
I0002248,O000575,P00459,3,1163.15,7.9
I0002249,O000536,P00349,6,456.35,3.68
I0002250,O000223,P00113,5,515.94,3.93
I0002251,O000114,P00355,4,786.59,8.97
I0002252,O000099,P00390,8,312.47,21.68
I0002253,O000847,P00250,2,1034.44,11.81
I0002254,O000905,P00347,4,903.96,19.16
I0002255,O000146,P00314,7,942.52,26.53
I0002256,O000569,P00474,7,241.23,21.07
I0002257,O000220,P00435,1,166.12,25.47
I0002258,O000198,P00282,2,737.71,3.82
I0002259,O000233,P00432,1,919.65,25.57
I0002260,O000675,P00097,8,136.65,22.85
I0002261,O000331,P00435,6,1035.61,21.07
I0002262,O000502,P00189,5,505.33,28.57
I0002263,O000872,P00339,2,128.79,28.94
I0002264,O000126,P00201,4,798.19,14.17
I0002265,O000654,P00388,1,28.05,8.59
I0002266,O000642,P00076,1,126.07,11.04
I0002267,O000561,P00446,6,628.36,11.25
I0002268,O000200,P00321,4,184.92,21.03
I0002269,O000038,P00011,3,195.69,12.8
I0002270,O000229,P00256,7,45.3,1.71
I0002271,O000160,P00356,5,316.88,6.73
I0002272,O000324,P00188,8,551.56,3.85
I0002273,O000624,P00130,7,230.35,6.22
I0002274,O000945,P00498,8,100.03,11.23
I0002275,O000484,P00478,1,580.05,19.63
I0002276,O000750,P00352,1,360.05,19.48
I0002277,O000022,P00179,-1,830.01,3.44
I0002278,O000248,P00426,6,1107.11,26.39
I0002279,O000362,P00411,8,845.65,9.38
I0002280,O000711,P00213,3,512.74,10.02
I0002281,O000276,P00294,4,644.6,4.7
I0002282,O000018,P00055,2,362.52,33.64
I0002283,O000584,P00172,1,962.03,34.01
I0002284,O000540,P00261,4,733.3,22.37
I0002285,O000680,P00192,3,999.8,6.93
I0002286,O000751,P00326,8,934.41,30.2
I0002287,O000509,P00197,8,112.44,26.66
I0002288,O000794,P00058,4,309.79,17.07
I0002289,O000308,P00466,5,825.03,23.48
I0002290,O000391,P00239,6,91.59,11.6
I0002291,O000763,P00362,4,849.77,15.48
I0002292,O000951,P00043,1,681.76,3.97
I0002293,O000392,P00323,1,956.12,6.38
I0002294,O000550,P00416,2,226.92,22.94
I0002295,O000991,P00446,2,1020.71,7.62
I0002296,O000184,P00423,1,689.96,24.27
I0002297,O000853,P00312,8,552.52,24.18
I0002298,O000836,P00241,5,953.66,5.42
I0002299,O000091,P00361,5,645.86,32.64
I0002300,O000344,P00361,7,519.5,28.86
I0002301,O000324,P00204,8,360.2,29.73
I0002302,O000790,P00447,5,522.85,12.62
I0002303,O000799,P00009,8,952.62,21.67
I0002304,O000005,P00180,7,673.84,27.28
I0002305,O000965,P00142,8,832.47,26.39
I0002306,O000415,P00238,4,474.13,26.31
I0002307,O000356,P00080,5,1152.02,15.72
I0002308,O000274,P00104,7,837.23,6.24
I0002309,O000513,P00488,7,166.84,0.97
I0002310,O000579,P00237,-3,1157.29,20.54
I0002311,O000646,P00162,5,927.46,18.8
I0002312,O000353,P00164,8,1055.14,12.3
I0002313,O000255,P00419,2,1182.33,11.88
I0002314,O000476,P00175,4,144.03,0.59
I0002315,O000584,P00338,3,182.48,21.27
I0002316,O000304,P00383,6,321.15,18.89
I0002317,O000107,P00350,8,516.01,28.58
I0002318,O000571,P00418,7,251.59,3.78
I0002319,O000834,P00113,8,918.1,22.18
I0002320,O000206,P00035,6,565.76,2.42
I0002321,O000152,P00302,4,372.37,23.95
I0002322,O000554,P00027,6,121.33,0.34
I0002323,O000579,P00355,4,147.9,26.12
I0002324,O000850,P00392,6,580.33,9.7
I0002325,O000786,P00274,7,521.38,32.25
I0002326,O000525,P00069,5,695.12,22.59
I0002327,O000413,P00062,4,200.45,29.66
I0002328,O000007,P00217,8,985.54,15.98
I0002329,O000487,P00355,3,1118.74,19.97
I0002330,O000217,P00404,8,858.49,7.07
I0002331,O000645,P00210,2,22.66,21.66
I0002332,O000863,P00441,1,1137.2,6.27
I0002333,O000548,P00434,3,1178.48,1.17
I0002334,O000875,P00230,8,914.11,0.77
I0002335,O000801,P00177,7,589.67,6.63
I0002336,O000748,P00301,1,382.36,32.99
I0002337,O000811,P00060,7,808.18,0.81
I0002338,O000372,P00484,8,878.93,4.47
I0002339,O000583,P00123,1,39.81,27.14
I0002340,O000683,P00328,1,659.91,25.09
I0002341,O000294,P00114,5,626.92,24.99
I0002342,O000009,P00442,8,1141.0,16.89
I0002343,O000948,P00128,-3,903.32,29.14
I0002344,O000431,P00318,1,714.38,22.85
I0002345,O000128,P00262,7,884.01,7.39
I0002346,O000658,P00484,6,351.68,32.33
I0002347,O000251,P00125,3,959.04,5.71
I0002348,O000823,P00353,2,712.49,18.66
I0002349,O000536,P00008,5,442.91,34.79
I0002350,O000665,P00198,8,560.66,28.49
I0002351,O000051,P00391,5,1111.97,18.45
I0002352,O000751,P00324,6,656.94,28.35
I0002353,O000065,P00086,2,1117.9,8.88
I0002354,O000614,P00145,7,992.22,9.82
I0002355,O000875,P00202,2,20.51,2.57
I0002356,O000253,P00051,3,351.82,16.75
I0002357,O000694,P00126,4,93.15,21.37
I0002358,O000468,P00244,7,852.57,23.17
I0002359,O000092,P00205,1,882.75,21.0
I0002360,O000555,P00129,3,101.13,1.81
I0002361,O000099,P00169,6,291.01,11.11
I0002362,O000709,P00473,5,61.93,3.15
I0002363,O000001,P00387,1,157.31,2.71
I0002364,O000027,P00478,8,364.03,3.86
I0002365,O000145,P00176,5,181.15,5.63
I0002366,O000629,P00398,4,1101.51,22.02
I0002367,O000240,P00052,8,405.76,22.6
I0002368,O000161,P00110,4,570.21,7.74
I0002369,O000981,P00179,8,735.93,20.38
I0002370,O000535,P00322,3,1079.84,24.4
I0002371,O000593,P00161,5,767.69,8.81
I0002372,O000736,P00471,5,773.46,14.51
I0002373,O000014,P00489,8,485.69,25.88
I0002374,O000572,P00317,1,809.39,10.46
I0002375,O000180,P00098,5,262.72,19.98
I0002376,O000341,P00335,-1,893.31,10.71
I0002377,O000191,P00369,7,508.05,28.08
I0002378,O000831,P00446,2,166.55,26.9
I0002379,O000405,P00404,4,295.61,4.62
I0002380,O000513,P00327,3,175.02,3.15
I0002381,O000132,P00216,2,255.78,19.14
I0002382,O000086,P00119,4,1094.94,8.19
I0002383,O000298,P00355,2,104.89,34.14
I0002384,O000767,P00390,8,326.26,8.49
I0002385,O000891,P00260,5,806.22,13.08
I0002386,O000162,P00109,1,794.36,32.81
I0002387,O000245,P00306,3,817.18,12.33
I0002388,O000273,P00296,2,290.34,30.58
I0002389,O000711,P00188,2,531.91,28.76
I0002390,O000586,P00069,7,120.53,22.54
I0002391,O000136,P00232,1,1075.13,26.3
I0002392,O000518,P00422,6,897.08,22.17
I0002393,O000250,P00036,7,830.15,14.16
I0002394,O000362,P00152,2,344.5,34.12
I0002395,O000128,P00302,6,684.13,4.6
I0002396,O000183,P00441,5,308.4,19.01
I0002397,O000628,P00140,8,59.12,28.49
I0002398,O000639,P00278,5,20.9,21.65
I0002399,O000622,P00089,2,263.61,5.01
I0002400,O000744,P00132,3,643.42,14.99
I0002401,O000050,P00489,3,199.38,4.97
I0002402,O000855,P00123,3,380.64,6.92
I0002403,O000383,P00013,5,181.65,29.51
I0002404,O000304,P00436,4,456.38,30.37
I0002405,O000827,P00133,6,922.03,10.65
I0002406,O000881,P00107,1,293.2,22.32
I0002407,O000904,P00318,7,602.38,3.05
